68495052,,18000.0,18000.0,18000.0, 36 months,14.85,622.66,C,C5,Production ,2 years,MORTGAGE,45000.0,Source Verified,Jan-2016,Charged Off,n,,credit_card,Credit card refinancing,354xx,AL,24.19,3.0,Nov-2000,660.0,664.0,1.0,6.0,,10.0,0.0,3662.0,15.6,29.0,w,0.0,0.0,6539.37,6539.37,3154.53,1857.95,0.0,1526.89,274.8402,Oct-2016,622.66,,Mar-2017,634.0,630.0,2.0,6.0,1.0,Individual,,,,0.0,12098.0,156573.0,0.0,4.0,0.0,1.0,24.0,30472.0,75.0,0.0,1.0,2875.0,53.0,23400.0,0.0,0.0,1.0,2.0,15657.0,8125.0,26.1,2.0,0.0,123.0,181.0,14.0,14.0,2.0,14.0,6.0,6.0,6.0,3.0,1.0,3.0,2.0,7.0,13.0,4.0,14.0,3.0,10.0,0.0,0.0,3.0,0.0,86.2,50.0,0.0,0.0,208065.0,34134.0,11000.0,40599.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68374937,,25000.0,25000.0,25000.0, 36 months,12.88,840.91,C,C2,Owner operator,6 years,RENT,80000.0,Source Verified,Jan-2016,Charged Off,n,,credit_card,Credit card refinancing,570xx,SD,20.36,1.0,Jun-2004,680.0,684.0,1.0,20.0,16.0,12.0,1.0,13312.0,74.0,35.0,w,0.0,0.0,14382.08,14382.08,10225.73,4057.25,99.1,0.0,0.0,Sep-2017,840.21,,Dec-2017,564.0,560.0,0.0,,1.0,Individual,,,,0.0,0.0,92040.0,1.0,6.0,2.0,3.0,1.0,43621.0,79.0,1.0,1.0,7891.0,78.0,18000.0,1.0,0.0,6.0,4.0,8367.0,203.0,98.2,0.0,0.0,138.0,133.0,10.0,1.0,2.0,10.0,,1.0,,0.0,2.0,3.0,2.0,3.0,26.0,5.0,7.0,3.0,12.0,0.0,0.0,0.0,3.0,97.1,100.0,0.0,1.0,121228.0,56933.0,11000.0,55269.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68354975,,6000.0,6000.0,6000.0, 36 months,11.48,197.8,B,B5,Secretary,10+ years,OWN,35000.0,Source Verified,Jan-2016,Current,n,,home_improvement,Home improvement,113xx,NY,16.43,4.0,Apr-1993,680.0,684.0,0.0,4.0,,10.0,0.0,0.0,0.0,37.0,w,2407.09,2407.09,4545.57,4545.57,3592.91,952.66,0.0,0.0,0.0,Dec-2017,197.8,Jan-2018,Dec-2017,684.0,680.0,0.0,20.0,1.0,Individual,,,,0.0,0.0,4917.0,3.0,1.0,1.0,1.0,2.0,4917.0,98.0,2.0,2.0,0.0,23.0,16700.0,0.0,0.0,2.0,3.0,546.0,10800.0,0.0,0.0,0.0,85.0,253.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,6.0,23.0,4.0,9.0,32.0,0.0,10.0,0.0,0.0,2.0,3.0,83.8,0.0,0.0,0.0,21700.0,4917.0,10800.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68524978,,18000.0,18000.0,18000.0, 60 months,15.77,435.53,D,D1,Electrician,10+ years,RENT,42000.0,Verified,Jan-2016,Current,n,,credit_card,Credit card refinancing,604xx,IL,37.57,0.0,Apr-2003,660.0,664.0,2.0,,95.0,8.0,1.0,12821.0,76.3,31.0,w,12696.82,12696.82,10001.42,10001.42,5303.18,4698.24,0.0,0.0,0.0,Dec-2017,435.53,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,242.0,42777.0,1.0,3.0,0.0,2.0,14.0,29956.0,64.0,1.0,3.0,6766.0,67.0,16800.0,1.0,4.0,2.0,5.0,5347.0,1839.0,86.8,0.0,0.0,152.0,134.0,6.0,6.0,2.0,18.0,,6.0,,0.0,3.0,5.0,3.0,7.0,17.0,5.0,12.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,63488.0,42777.0,13900.0,46688.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68585463,,16000.0,16000.0,16000.0, 36 months,17.27,572.6,D,D3,crew sup,10+ years,RENT,62000.0,Verified,Jan-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,446xx,OH,16.71,0.0,Feb-2001,660.0,664.0,2.0,67.0,72.0,10.0,1.0,3703.0,20.6,35.0,w,0.0,0.0,16115.14,16115.14,16000.0,115.14,0.0,0.0,0.0,Jan-2016,16130.49,,Dec-2015,664.0,660.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,24120.0,4.0,3.0,3.0,6.0,1.0,20417.0,83.0,5.0,5.0,2233.0,57.0,18000.0,0.0,0.0,3.0,11.0,2412.0,7697.0,32.5,0.0,0.0,178.0,160.0,1.0,1.0,1.0,1.0,,1.0,67.0,1.0,3.0,3.0,4.0,9.0,18.0,7.0,16.0,3.0,10.0,0.0,0.0,0.0,8.0,96.6,25.0,1.0,0.0,42621.0,24120.0,11400.0,24621.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66436025,,16000.0,16000.0,15950.0, 36 months,14.85,553.48,C,C5,Accountant assistant ,< 1 year,MORTGAGE,26000.0,Verified,Jan-2016,Current,n,,debt_consolidation,Debt consolidation,920xx,CA,49.91,0.0,May-2005,680.0,684.0,0.0,,,12.0,0.0,7736.0,60.9,12.0,w,6613.66,6592.99,12772.24,12732.33,9386.34,3358.23,27.67,0.0,0.0,Dec-2017,553.48,Jan-2018,Dec-2017,624.0,620.0,0.0,,1.0,Joint App,82000.0,25.46,Not Verified,0.0,0.0,54623.0,0.0,7.0,1.0,2.0,11.0,46887.0,54.0,1.0,1.0,3041.0,56.0,12700.0,0.0,1.0,2.0,3.0,4552.0,907.0,88.7,0.0,0.0,106.0,127.0,7.0,7.0,0.0,7.0,,7.0,,0.0,2.0,4.0,3.0,3.0,7.0,5.0,5.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,74457.0,54623.0,8000.0,61757.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68355000,,20000.0,20000.0,20000.0, 60 months,15.77,483.93,D,D1,Manager/Designer,10+ years,RENT,64000.0,Verified,Jan-2016,Charged Off,n,,debt_consolidation,Debt consolidation,900xx,CA,15.45,0.0,May-2009,705.0,709.0,1.0,,,12.0,0.0,22867.0,57.6,13.0,w,0.0,0.0,6667.88,6667.88,2346.41,2475.37,0.0,1846.1,332.298,Dec-2016,483.93,,Jun-2017,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,29108.0,0.0,1.0,0.0,0.0,39.0,6241.0,41.0,0.0,3.0,6684.0,53.0,39700.0,1.0,0.0,2.0,3.0,2426.0,16797.0,55.4,0.0,0.0,46.0,79.0,13.0,13.0,0.0,13.0,,0.0,,0.0,10.0,11.0,10.0,10.0,2.0,11.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,0.0,54812.0,29108.0,37700.0,15112.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68484869,,9000.0,9000.0,9000.0, 36 months,9.17,286.92,B,B2,Natl Sales Manager,10+ years,MORTGAGE,150000.0,Source Verified,Jan-2016,Fully Paid,n,,home_improvement,Home improvement,852xx,AZ,5.52,0.0,Mar-2000,660.0,664.0,0.0,26.0,,9.0,0.0,6618.0,18.6,43.0,w,0.0,0.0,9093.11,9093.11,9000.0,93.11,0.0,0.0,0.0,Feb-2016,9104.57,,Dec-2017,734.0,730.0,0.0,26.0,1.0,Individual,,,,0.0,0.0,367424.0,3.0,1.0,0.0,2.0,17.0,20246.0,75.0,3.0,4.0,3934.0,38.0,35600.0,1.0,9.0,1.0,9.0,40825.0,7982.0,45.3,0.0,0.0,151.0,189.0,3.0,3.0,8.0,3.0,26.0,7.0,26.0,10.0,3.0,3.0,5.0,12.0,14.0,6.0,20.0,3.0,9.0,0.0,0.0,0.0,4.0,76.7,0.0,0.0,0.0,415763.0,27728.0,14600.0,27108.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68484995,,7200.0,7200.0,7200.0, 36 months,11.48,237.36,B,B5,warehouse,6 years,RENT,40000.0,Source Verified,Jan-2016,Current,n,,debt_consolidation,Debt consolidation,174xx,PA,9.06,0.0,Nov-2003,665.0,669.0,1.0,31.0,,21.0,0.0,6516.0,24.8,33.0,w,2888.51,2888.51,5454.69,5454.69,4311.49,1143.2,0.0,0.0,0.0,Dec-2017,237.36,Jan-2018,Dec-2017,724.0,720.0,0.0,31.0,1.0,Individual,,,,0.0,12965.0,6516.0,1.0,0.0,0.0,0.0,57.0,0.0,,3.0,4.0,1288.0,25.0,26300.0,0.0,0.0,3.0,4.0,343.0,5084.0,47.6,0.0,0.0,104.0,145.0,5.0,5.0,0.0,7.0,,5.0,31.0,3.0,6.0,11.0,8.0,12.0,2.0,21.0,29.0,11.0,21.0,0.0,0.0,0.0,3.0,90.9,0.0,0.0,0.0,26300.0,6516.0,9700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68142352,,10000.0,10000.0,10000.0, 36 months,9.8,321.74,B,B3,Forman /wireman,10+ years,MORTGAGE,55000.0,Source Verified,Jan-2016,Current,n,,credit_card,Credit card refinancing,370xx,TN,16.91,0.0,Feb-2003,670.0,674.0,0.0,65.0,,11.0,0.0,12804.0,54.3,23.0,w,3952.73,3952.73,7394.58,7394.58,6047.27,1347.31,0.0,0.0,0.0,Dec-2017,321.74,Jan-2018,Dec-2017,769.0,765.0,0.0,65.0,1.0,Individual,,,,0.0,22984.0,151486.0,1.0,1.0,1.0,2.0,6.0,21089.0,94.0,3.0,4.0,5587.0,74.0,23600.0,0.0,0.0,3.0,7.0,16832.0,6029.0,63.9,0.0,0.0,131.0,154.0,10.0,6.0,2.0,10.0,,6.0,65.0,1.0,3.0,5.0,4.0,4.0,8.0,9.0,13.0,5.0,11.0,0.0,0.0,0.0,4.0,95.7,50.0,0.0,0.0,171063.0,33893.0,16700.0,22463.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68374992,,10000.0,10000.0,10000.0, 36 months,9.8,321.74,B,B3,Executive Producer ,9 years,MORTGAGE,198000.0,Source Verified,Jan-2016,Current,n,,small_business,Business,900xx,CA,20.12,2.0,Mar-2003,670.0,674.0,0.0,13.0,,13.0,0.0,10546.0,63.9,30.0,w,3952.73,3952.73,7394.58,7394.58,6047.27,1347.31,0.0,0.0,0.0,Dec-2017,321.74,Jan-2018,Dec-2017,654.0,650.0,0.0,,1.0,Individual,,,,0.0,442.0,455862.0,0.0,6.0,0.0,4.0,16.0,72844.0,56.0,0.0,1.0,4181.0,58.0,16500.0,2.0,1.0,3.0,5.0,35066.0,3010.0,73.4,0.0,0.0,137.0,153.0,20.0,16.0,3.0,20.0,66.0,6.0,23.0,0.0,4.0,5.0,4.0,8.0,13.0,6.0,14.0,6.0,13.0,0.0,0.0,0.0,0.0,83.3,75.0,0.0,0.0,519022.0,83390.0,11300.0,110732.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68365006,,5000.0,5000.0,5000.0, 36 months,7.91,156.48,A,A5,,,RENT,25000.0,Source Verified,Jan-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,292xx,SC,19.36,0.0,Nov-1993,685.0,689.0,0.0,44.0,,11.0,0.0,3042.0,12.2,13.0,f,0.0,0.0,5341.1602943305,5341.16,5000.0,341.16,0.0,0.0,0.0,Feb-2017,3.04,,Dec-2017,744.0,740.0,0.0,71.0,1.0,Individual,,,,0.0,722.0,7797.0,1.0,2.0,0.0,0.0,142.0,4755.0,37.0,1.0,5.0,178.0,21.0,25000.0,0.0,1.0,0.0,5.0,709.0,9122.0,1.9,0.0,0.0,142.0,265.0,5.0,5.0,0.0,5.0,71.0,15.0,44.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,11.0,2.0,11.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,0.0,38011.0,7797.0,9300.0,13011.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68544871,,35000.0,35000.0,35000.0, 60 months,13.99,814.21,C,C4,Founder/President,9 years,RENT,150000.0,Source Verified,Jan-2016,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,10.98,3.0,May-1996,670.0,674.0,0.0,5.0,,12.0,0.0,23931.0,57.0,40.0,f,24356.38,24356.38,18658.82,18658.82,10643.62,8015.2,0.0,0.0,0.0,Dec-2017,814.21,Jan-2018,Dec-2017,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,36926.0,0.0,1.0,0.0,1.0,16.0,12995.0,56.0,1.0,3.0,4733.0,57.0,42000.0,0.0,0.0,0.0,4.0,3693.0,7046.0,54.2,0.0,0.0,146.0,235.0,7.0,7.0,3.0,88.0,19.0,16.0,19.0,0.0,2.0,4.0,3.0,11.0,11.0,11.0,25.0,5.0,12.0,0.0,0.0,0.0,1.0,91.7,66.7,0.0,0.0,65391.0,36926.0,15400.0,23391.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68444600,,20000.0,20000.0,20000.0, 60 months,17.97,507.55,D,D4,sr web developer,10+ years,RENT,93000.0,Not Verified,Jan-2016,Fully Paid,n,,credit_card,Credit card refinancing,907xx,CA,30.62,1.0,Dec-2000,735.0,739.0,5.0,9.0,,15.0,0.0,14797.0,20.1,37.0,w,0.0,0.0,20209.66,20209.66,20000.0,209.66,0.0,0.0,0.0,Feb-2016,20249.59,,Dec-2017,609.0,605.0,0.0,,1.0,Individual,,,,0.0,0.0,79680.0,1.0,5.0,2.0,6.0,5.0,64883.0,71.0,0.0,1.0,2688.0,48.0,73600.0,5.0,4.0,5.0,7.0,5312.0,38493.0,10.7,0.0,0.0,180.0,139.0,15.0,5.0,0.0,15.0,,1.0,9.0,0.0,2.0,3.0,7.0,9.0,22.0,10.0,15.0,4.0,15.0,0.0,0.0,0.0,2.0,97.3,0.0,0.0,0.0,164891.0,79680.0,43100.0,91291.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
68604835,,6500.0,6500.0,6500.0, 36 months,9.8,209.13,B,B3,,6 years,RENT,40000.0,Not Verified,Jan-2016,Current,n,,credit_card,Credit card refinancing,481xx,MI,32.28,0.0,Sep-1995,680.0,684.0,1.0,,99.0,17.0,1.0,8825.0,35.4,26.0,w,2569.3,2569.3,4802.91,4802.91,3930.7,872.21,0.0,0.0,0.0,Dec-2017,209.13,Jan-2018,Dec-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,117.0,29806.0,2.0,2.0,1.0,2.0,7.0,20888.0,78.0,2.0,6.0,4616.0,57.0,24900.0,2.0,0.0,5.0,8.0,1987.0,10736.0,42.3,0.0,0.0,230.0,243.0,2.0,2.0,0.0,2.0,,2.0,,0.0,5.0,7.0,6.0,8.0,8.0,14.0,17.0,7.0,17.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,52789.0,29806.0,18600.0,26671.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68394198,,35000.0,35000.0,35000.0, 60 months,11.99,778.38,C,C1,Managing Partner,2 years,OWN,500000.0,Verified,Jan-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,940xx,CA,8.38,0.0,Feb-1989,700.0,704.0,0.0,43.0,12.0,14.0,1.0,35564.0,86.7,21.0,w,0.0,0.0,41299.1445524624,41299.14,35000.0,6299.14,0.0,0.0,0.0,Sep-2017,26510.5,,Oct-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,738.0,386059.0,4.0,10.0,4.0,6.0,3.0,321073.0,60.0,0.0,0.0,19503.0,68.0,41000.0,0.0,0.0,0.0,6.0,27576.0,5436.0,86.7,0.0,0.0,322.0,314.0,129.0,3.0,1.0,164.0,,,,0.0,2.0,2.0,2.0,2.0,15.0,2.0,3.0,2.0,14.0,0.0,0.0,0.0,4.0,90.5,100.0,0.0,1.0,444915.0,386059.0,41000.0,338112.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68534696,,24000.0,24000.0,24000.0, 60 months,13.99,558.32,C,C4,Security ,10+ years,MORTGAGE,100000.0,Verified,Jan-2016,Current,n,,debt_consolidation,Debt consolidation,208xx,MD,21.84,0.0,Apr-2005,695.0,699.0,0.0,,,8.0,0.0,40443.0,97.5,54.0,w,16707.86,16707.86,12710.79,12710.79,7292.14,5418.65,0.0,0.0,0.0,Dec-2017,558.32,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,162176.0,1.0,3.0,1.0,1.0,3.0,47256.0,86.0,0.0,14.0,14548.0,91.0,41500.0,0.0,9.0,0.0,15.0,20272.0,407.0,98.5,0.0,0.0,120.0,128.0,13.0,3.0,2.0,21.0,,13.0,,0.0,3.0,4.0,3.0,32.0,8.0,4.0,44.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,179623.0,87699.0,26500.0,54663.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
